      1.00000000e-02      -4.42213618e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000028e+00       1.00000028e+00       1.00000059e+00       1.00000059e+00       1.21711387e-07       1.21711387e-07       1.24623151e-06       1.24623151e-06       0.00000000e+00       1.18930536e-06      -1.11791985e-09
      2.00000000e-02      -4.42213685e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000112e+00       1.00000112e+00       1.00000235e+00       1.00000235e+00       4.86786074e-07       4.86786074e-07       4.98391058e-06       4.98391058e-06       0.00000000e+00       4.75666763e-06      -8.94060435e-09
      3.00000000e-02      -4.42213796e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000252e+00       1.00000252e+00       1.00000529e+00       1.00000529e+00       1.09504468e-06       1.09504468e-06       1.12099861e-05       1.12099861e-05       0.00000000e+00       1.07004254e-05      -3.01590714e-08
      4.00000000e-02      -4.42213951e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000448e+00       1.00000448e+00       1.00000941e+00       1.00000941e+00      -7.18540745e-06      -7.18540745e-06       2.90542423e-05       2.90542423e-05       0.00000000e+00       1.90179918e-05      -7.14372074e-08
      5.00000000e-02      -4.42214148e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000700e+00       1.00000700e+00       1.00001469e+00       1.00001469e+00      -1.39170692e-05      -1.39170692e-05       4.80673366e-05       4.80673366e-05       0.00000000e+00       2.97056668e-05      -1.39397793e-07
      6.00000000e-02      -4.42214387e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00166951e+00       1.00166951e+00       1.00170765e+00       1.00170765e+00      -2.13469575e-05      -2.13469575e-05       7.04883733e-05       7.04883733e-05       0.00000000e+00       3.87490616e-05      -2.07424177e-07
      7.00000000e-02      -4.42214667e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00163454e+00       1.00163454e+00       1.00172290e+00       1.00172290e+00      -2.97947318e-05      -2.97947318e-05       9.66251829e-05       9.66251829e-05       0.00000000e+00       3.87291507e-05      -2.07240981e-07
      8.00000000e-02      -4.42214985e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00161894e+00       1.00161894e+00       1.00175135e+00       1.00175135e+00      -3.93694382e-05      -3.93694382e-05       1.26573036e-04       1.26573036e-04       0.00000000e+00       3.87118541e-05      -2.07046970e-07
      9.00000000e-02      -4.42215340e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00160357e+00       1.00160357e+00       1.00178146e+00       1.00178146e+00      -5.01173248e-05      -5.01173248e-05       1.60362209e-04       1.60362209e-04       0.00000000e+00       3.86965352e-05      -2.06835232e-07
      1.00000000e-01      -4.42215730e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00158753e+00       1.00158753e+00       1.00181400e+00       1.00181400e+00      -6.20597303e-05      -6.20597303e-05       1.97996004e-04       1.97996004e-04       0.00000000e+00       3.86827653e-05      -2.06600102e-07
      1.10000000e-01      -4.42216153e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00157046e+00       1.00157046e+00       1.00184927e+00       1.00184927e+00      -7.52063070e-05      -7.52063070e-05       2.39463987e-04       2.39463987e-04       0.00000000e+00       3.86702377e-05      -2.06336624e-07
      1.20000000e-01      -4.42216607e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00155223e+00       1.00155223e+00       1.00188745e+00       1.00188745e+00      -8.95605281e-05      -8.95605281e-05       2.84747532e-04       2.84747532e-04       0.00000000e+00       3.86587250e-05      -2.06040336e-07
      1.30000000e-01      -4.42217088e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00153274e+00       1.00153274e+00       1.00192861e+00       1.00192861e+00      -1.05122261e-04      -1.05122261e-04       3.33822419e-04       3.33822419e-04       0.00000000e+00       3.86480538e-05      -2.05707141e-07
      1.40000000e-01      -4.42217595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00151194e+00       1.00151194e+00       1.00197279e+00       1.00197279e+00      -1.21889076e-04      -1.21889076e-04       3.86660178e-04       3.86660178e-04       0.00000000e+00       3.86380886e-05      -2.05333231e-07
      1.50000000e-01      -4.42218124e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00148982e+00       1.00148982e+00       1.00202001e+00       1.00202001e+00      -1.39856958e-04      -1.39856958e-04       4.43228831e-04       4.43228831e-04       0.00000000e+00       3.86287213e-05      -2.04915041e-07
