      2.00000000e-02      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -1.48851557e-13       1.01359357e-13      -1.43438421e-13       0.00000000e+00       5.01380020e-16      -8.19927893e-18
      4.00000000e-02      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -1.84668841e-13       1.17353822e-13      -1.91136652e-13       0.00000000e+00       3.95092373e-16       4.70272692e-18
      6.00000000e-02      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -2.19925610e-13       1.33074416e-13      -2.38458447e-13       0.00000000e+00       1.39037025e-17      -2.01348417e-16
      8.00000000e-02      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -2.54497983e-13       1.48443671e-13      -2.85586730e-13       0.00000000e+00       3.28852183e-16      -2.70878304e-16
      1.00000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -2.88378595e-13       1.64278102e-13      -3.31917441e-13       0.00000000e+00       7.39525978e-16      -3.41640386e-16
      1.20000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -3.21222258e-13       1.79839228e-13      -3.77663624e-13       0.00000000e+00       1.39339067e-15      -4.11885501e-16
      1.40000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -3.52768614e-13       1.95091664e-13      -4.22792024e-13       0.00000000e+00       2.04147573e-15      -4.83760970e-16
      1.60000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -3.83121738e-13       2.10234682e-13      -4.67316905e-13       0.00000000e+00       2.81992263e-15      -5.54661755e-16
      1.80000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -4.12158621e-13       2.25837795e-13      -5.10922511e-13       0.00000000e+00       4.03204890e-15      -6.24389246e-16
      2.00000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -4.39968318e-13       2.41420021e-13      -5.53522528e-13       0.00000000e+00       5.27859300e-15      -6.92990161e-16
      2.20000000e-01      -6.99291841e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00      -4.66171603e-13       2.56524102e-13      -5.95201906e-13       0.00000000e+00       6.36567310e-15      -7.60026966e-16
