      2.00000000e-02      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       4.40745207e-14      -1.22218001e-13       8.59707077e-15       0.00000000e+00       1.20650327e-16      -1.33047939e-16
      4.00000000e-02      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       8.07165127e-14      -2.33551980e-13       1.73544113e-14       0.00000000e+00       2.76421771e-18      -2.68208544e-16
      6.00000000e-02      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.17021187e-13      -3.44609406e-13       2.61235747e-14       0.00000000e+00       1.51527084e-16      -4.04060376e-16
      8.00000000e-02      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.53373503e-13      -4.55216123e-13       3.49388749e-14       0.00000000e+00       8.81353921e-17      -5.40657979e-16
      1.00000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.89221119e-13      -5.64147072e-13       4.32773982e-14       0.00000000e+00       1.99497587e-16      -6.77452207e-16
      1.20000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.25037413e-13      -6.71446552e-13       5.14953716e-14       0.00000000e+00       1.79193357e-16      -8.15534754e-16
      1.40000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.60693590e-13      -7.77674743e-13       5.93611997e-14       0.00000000e+00       2.55502464e-16      -9.52737623e-16
      1.60000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.95303026e-13      -8.82007724e-13       6.68118702e-14       0.00000000e+00       1.91658593e-16      -1.09250525e-15
      1.80000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       3.29700286e-13      -9.83602942e-13       7.41894457e-14       0.00000000e+00       3.79911244e-16      -1.23438874e-15
      2.00000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       3.63707466e-13      -1.08282767e-12       8.11072123e-14       0.00000000e+00       3.87476509e-16      -1.37832041e-15
      2.20000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       3.97293647e-13      -1.17981057e-12       8.76965910e-14       0.00000000e+00       3.87591329e-16      -1.52523336e-15
      2.40000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       4.30501582e-13      -1.27344372e-12       9.35808852e-14       0.00000000e+00       3.58235147e-16      -1.67489884e-15
      2.60000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       4.63012937e-13      -1.36427845e-12       9.88517174e-14       0.00000000e+00       4.57630242e-16      -1.82890774e-15
      2.70000000e-01      -6.98291841e+00       6.00000000e+00       6.00000000e+00       6.00000000e+00       3.00000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       4.78891530e-13      -1.40840180e-12       1.01113144e-13       0.00000000e+00       3.54611722e-16      -1.90782929e-15
