      1.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99999951e+00       4.90082639e-07       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99999804e+00       1.95954644e-06       0.00000000e+00       0.00000000e+00       0.00000000e+00
      3.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99999559e+00       4.40604022e-06       0.00000000e+00       0.00000000e+00       0.00000000e+00
      4.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99999217e+00       7.82564946e-06       0.00000000e+00       0.00000000e+00       0.00000000e+00
      5.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99998779e+00       1.22129027e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      6.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99998244e+00       1.75607801e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      7.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99997614e+00       2.38607250e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      8.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99996890e+00       3.11026572e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      9.00000000e-02      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99996073e+00       3.92749896e-05       0.00000000e+00       2.66984785e-17      -1.12790609e-17
      1.00000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99995164e+00       4.83646464e-05       0.00000000e+00       1.11022302e-16       1.51788304e-17
      1.10000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99994164e+00       5.83570841e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.20000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99993076e+00       6.92363149e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.30000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99991902e+00       8.09849324e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.40000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99990642e+00       9.35841390e-05       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.50000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99989299e+00       1.07013777e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.60000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99987875e+00       1.21252359e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.70000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99986372e+00       1.36277105e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.80000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99984794e+00       1.52063976e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.90000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99983141e+00       1.68587716e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.00000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99981418e+00       1.85821888e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.10000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99979626e+00       2.03738920e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.20000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99977769e+00       2.22310148e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.30000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99975849e+00       2.41505861e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.40000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99973870e+00       2.61295350e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.50000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99971835e+00       2.81646956e-04       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.60000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99969747e+00       3.02528122e-04       0.00000000e+00       0.00000000e+00       1.60461922e-17
      2.70000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99967609e+00       3.23905443e-04       0.00000000e+00       0.00000000e+00       2.60208521e-17
      2.80000000e-01      -1.74403218e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.99965426e+00       3.45744722e-04       0.00000000e+00       5.55111512e-16       3.77302356e-17
