      2.00000000e-03      -6.98185950e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       9.99999990e-01       1.00000000e+00       9.99999999e-01       1.00000000e+00      -3.97308421e-09       1.83646635e-16       1.20767373e-09      -9.15726739e-17      -7.47588554e-09      -1.10263743e-16       0.00000000e+00       1.35639774e-16      -1.50542240e-29
      4.00000000e-03      -6.98185954e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000001e+00       1.00000000e+00       9.99999960e-01       1.00000000e+00       9.99999994e-01       1.00000000e+00      -1.58924427e-08       1.83646608e-16       4.83065501e-09      -9.15711257e-17      -2.99034275e-08      -1.10265264e-16       0.00000000e+00       1.35639774e-16      -1.65135396e-28
      6.00000000e-03      -6.98185960e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000002e+00       1.00000000e+00       9.99999910e-01       1.00000000e+00       9.99999987e-01       1.00000000e+00      -3.57583917e-08       1.83646573e-16       1.08688236e-08      -9.15685059e-17      -6.72822826e-08      -1.10267849e-16       0.00000000e+00       1.35639774e-16      -1.11982811e-28
      8.00000000e-03      -6.98185968e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000003e+00       1.00000000e+00       9.99999839e-01       1.00000000e+00       9.99999977e-01       1.00000000e+00      -6.35714587e-08       1.83646522e-16       1.93219792e-08      -9.15648577e-17      -1.19611879e-07      -1.10271447e-16       0.00000000e+00       1.35639774e-16      -1.00541247e-28
      1.00000000e-02      -6.98185979e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000005e+00       1.00000000e+00       9.99999749e-01       1.00000000e+00       9.99999964e-01       1.00000000e+00      -9.93323823e-08       1.83646407e-16       3.01898411e-08      -9.15602905e-17      -1.86891415e-07      -1.10275899e-16       0.00000000e+00       1.35639774e-16      -9.22520443e-29
      1.20000000e-02      -6.98185992e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000007e+00       1.00000000e+00       9.99999638e-01       1.00000000e+00       9.99999948e-01       1.00000000e+00      -1.43042112e-07       1.83646363e-16       4.34720493e-08      -9.15546367e-17      -2.69119860e-07      -1.10281508e-16       0.00000000e+00       1.35639774e-16      -1.98583407e-28
      1.40000000e-02      -6.98186007e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000009e+00       1.00000000e+00       9.99999508e-01       1.00000000e+00       9.99999930e-01       1.00000000e+00      -1.94701807e-07       1.83646357e-16       5.91681625e-08      -9.15479663e-17      -3.66295956e-07      -1.10288173e-16       0.00000000e+00       1.35639774e-16      -2.43092418e-28
      1.60000000e-02      -6.98186025e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000012e+00       1.00000000e+00       9.99999357e-01       1.00000000e+00       9.99999908e-01       1.00000000e+00      -2.54312838e-07       1.83646296e-16       7.72776601e-08      -9.15402789e-17      -4.78418214e-07      -1.10295799e-16       0.00000000e+00       1.35639774e-16      -3.20456254e-28
      1.80000000e-02      -6.98186045e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000016e+00       1.00000000e+00       9.99999186e-01       1.00000000e+00       9.99999884e-01       1.00000000e+00      -3.21876788e-07       1.83646431e-16       9.77999410e-08      -9.15312849e-17      -6.05484917e-07      -1.10304928e-16       0.00000000e+00       1.35639774e-16      -3.11849658e-28
      2.00000000e-02      -6.98186068e+00       6.00000000e+00       6.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000019e+00       1.00000000e+00       9.99998995e-01       1.00000000e+00       9.99999857e-01       1.00000000e+00      -3.97395448e-07       1.83646561e-16       1.20734324e-07      -9.15212134e-17      -7.47494119e-07      -1.10315130e-16       0.00000000e+00       1.35639774e-16      -2.55486163e-28
