      1.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.22813402e-14      -1.27145957e-13       0.00000000e+00       4.84542090e-16       1.35525272e-20
      2.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       1.90429612e-14      -1.23911942e-13       0.00000000e+00       3.09156739e-16       3.38813179e-20
      3.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       1.58916874e-14      -1.20681776e-13       0.00000000e+00       6.07489920e-16       1.21009186e-16
      4.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       1.26663990e-14      -1.17443970e-13       0.00000000e+00       5.33491797e-16       1.62728042e-16
      5.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       9.58133233e-15      -1.13986909e-13       0.00000000e+00       6.65291616e-16      -2.03831578e-16
      6.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       6.19907671e-15      -1.10691010e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      7.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00       2.96215247e-15      -1.07459404e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      8.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.57618873e-16      -1.04023368e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      9.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -3.74542753e-15      -1.00677591e-13       0.00000000e+00       1.07043531e-16       7.96498954e-17
      1.00000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       2.00000000e+00       2.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.73853072e-15      -9.72805098e-14       0.00000000e+00       1.77197935e-16       8.58024010e-17
