      1.00000000e+00       1.09599289e+00       9.04007108e-01
      1.01000000e+00       1.09594828e+00       9.04051722e-01
      1.02000000e+00       1.09590410e+00       9.04095895e-01
      1.03000000e+00       1.09586039e+00       9.04139610e-01
      1.04000000e+00       1.09581715e+00       9.04182849e-01
      1.05000000e+00       1.09577441e+00       9.04225594e-01
      1.06000000e+00       1.09573217e+00       9.04267828e-01
      1.07000000e+00       1.09569047e+00       9.04309535e-01
      1.08000000e+00       1.09564930e+00       9.04350696e-01
      1.09000000e+00       1.09560870e+00       9.04391296e-01
      1.10000000e+00       1.09556868e+00       9.04431319e-01
      1.11000000e+00       1.09552925e+00       9.04470747e-01
      1.12000000e+00       1.09549043e+00       9.04509566e-01
      1.13000000e+00       1.09545224e+00       9.04547759e-01
      1.14000000e+00       1.09541469e+00       9.04585312e-01
      1.15000000e+00       1.09537779e+00       9.04622208e-01
      1.16000000e+00       1.09534157e+00       9.04658433e-01
      1.17000000e+00       1.09530603e+00       9.04693972e-01
      1.18000000e+00       1.09527119e+00       9.04728812e-01
      1.19000000e+00       1.09523706e+00       9.04762938e-01
      1.20000000e+00       1.09520366e+00       9.04796335e-01
      1.21000000e+00       1.09517101e+00       9.04828992e-01
      1.22000000e+00       1.09513911e+00       9.04860893e-01
      1.23000000e+00       1.09510797e+00       9.04892028e-01
      1.24000000e+00       1.09507762e+00       9.04922382e-01
      1.25000000e+00       1.09504806e+00       9.04951945e-01
      1.26000000e+00       1.09501930e+00       9.04980703e-01
      1.27000000e+00       1.09499135e+00       9.05008645e-01
      1.28000000e+00       1.09496424e+00       9.05035761e-01
      1.29000000e+00       1.09493796e+00       9.05062038e-01
      1.30000000e+00       1.09491253e+00       9.05087467e-01
      1.31000000e+00       1.09488796e+00       9.05112037e-01
      1.32000000e+00       1.09486426e+00       9.05135738e-01
      1.33000000e+00       1.09484144e+00       9.05158561e-01
      1.34000000e+00       1.09481950e+00       9.05180496e-01
      1.35000000e+00       1.09479846e+00       9.05201535e-01
      1.36000000e+00       1.09477833e+00       9.05221669e-01
      1.37000000e+00       1.09475911e+00       9.05240890e-01
      1.38000000e+00       1.09474081e+00       9.05259190e-01
      1.39000000e+00       1.09472344e+00       9.05276561e-01
      1.40000000e+00       1.09470700e+00       9.05292998e-01
      1.41000000e+00       1.09469151e+00       9.05308493e-01
      1.42000000e+00       1.09467696e+00       9.05323039e-01
      1.43000000e+00       1.09466337e+00       9.05336632e-01
      1.44000000e+00       1.09465073e+00       9.05349265e-01
      1.45000000e+00       1.09463907e+00       9.05360934e-01
      1.46000000e+00       1.09462837e+00       9.05371633e-01
      1.47000000e+00       1.09461864e+00       9.05381359e-01
      1.48000000e+00       1.09460989e+00       9.05390107e-01
      1.49000000e+00       1.09460213e+00       9.05397874e-01
      1.50000000e+00       1.09459534e+00       9.05404657e-01
      1.51000000e+00       1.09458955e+00       9.05410453e-01
      1.52000000e+00       1.09458474e+00       9.05415259e-01
      1.53000000e+00       1.09458093e+00       9.05419075e-01
      1.54000000e+00       1.09457810e+00       9.05421897e-01
      1.55000000e+00       1.09457627e+00       9.05423726e-01
      1.56000000e+00       1.09457544e+00       9.05424560e-01
      1.57000000e+00       1.09457560e+00       9.05424399e-01
      1.58000000e+00       1.09457676e+00       9.05423243e-01
      1.59000000e+00       1.09457891e+00       9.05421093e-01
      1.60000000e+00       1.09458205e+00       9.05417949e-01
      1.61000000e+00       1.09458619e+00       9.05413813e-01
      1.62000000e+00       1.09459131e+00       9.05408686e-01
      1.63000000e+00       1.09459743e+00       9.05402571e-01
      1.64000000e+00       1.09460453e+00       9.05395469e-01
      1.65000000e+00       1.09461262e+00       9.05387385e-01
      1.66000000e+00       1.09462168e+00       9.05378320e-01
      1.67000000e+00       1.09463172e+00       9.05368279e-01
      1.68000000e+00       1.09464273e+00       9.05357266e-01
      1.69000000e+00       1.09465472e+00       9.05345285e-01
      1.70000000e+00       1.09466766e+00       9.05332341e-01
      1.71000000e+00       1.09468156e+00       9.05318439e-01
      1.72000000e+00       1.09469641e+00       9.05303585e-01
      1.73000000e+00       1.09471221e+00       9.05287785e-01
      1.74000000e+00       1.09472895e+00       9.05271045e-01
      1.75000000e+00       1.09474663e+00       9.05253372e-01
      1.76000000e+00       1.09476523e+00       9.05234774e-01
      1.77000000e+00       1.09478474e+00       9.05215257e-01
      1.78000000e+00       1.09480517e+00       9.05194829e-01
      1.79000000e+00       1.09482650e+00       9.05173500e-01
      1.80000000e+00       1.09484872e+00       9.05151277e-01
      1.81000000e+00       1.09487183e+00       9.05128169e-01
      1.82000000e+00       1.09489581e+00       9.05104185e-01
      1.83000000e+00       1.09492066e+00       9.05079337e-01
      1.84000000e+00       1.09494637e+00       9.05053632e-01
      1.85000000e+00       1.09497292e+00       9.05027083e-01
      1.86000000e+00       1.09500030e+00       9.04999699e-01
      1.87000000e+00       1.09502851e+00       9.04971491e-01
      1.88000000e+00       1.09505753e+00       9.04942471e-01
      1.89000000e+00       1.09508735e+00       9.04912652e-01
      1.90000000e+00       1.09511796e+00       9.04882043e-01
      1.91000000e+00       1.09514934e+00       9.04850659e-01
      1.92000000e+00       1.09518149e+00       9.04818512e-01
      1.93000000e+00       1.09521439e+00       9.04785615e-01
      1.94000000e+00       1.09524802e+00       9.04751980e-01
      1.95000000e+00       1.09528238e+00       9.04717622e-01
      1.96000000e+00       1.09531745e+00       9.04682555e-01
      1.97000000e+00       1.09535321e+00       9.04646792e-01
      1.98000000e+00       1.09538965e+00       9.04610348e-01
      1.99000000e+00       1.09542676e+00       9.04573238e-01
      2.00000000e+00       1.09546452e+00       9.04535477e-01
      2.01000000e+00       1.09550292e+00       9.04497080e-01
      2.02000000e+00       1.09554194e+00       9.04458062e-01
      2.03000000e+00       1.09558156e+00       9.04418439e-01
      2.04000000e+00       1.09562177e+00       9.04378228e-01
      2.05000000e+00       1.09566256e+00       9.04337445e-01
      2.06000000e+00       1.09570389e+00       9.04296105e-01
      2.07000000e+00       1.09574577e+00       9.04254226e-01
      2.08000000e+00       1.09578818e+00       9.04211825e-01
      2.09000000e+00       1.09583108e+00       9.04168918e-01
      2.10000000e+00       1.09587448e+00       9.04125524e-01
      2.11000000e+00       1.09591834e+00       9.04081659e-01
      2.12000000e+00       1.09596266e+00       9.04037341e-01
      2.13000000e+00       1.09600741e+00       9.03992588e-01
      2.14000000e+00       1.09605258e+00       9.03947419e-01
      2.15000000e+00       1.09609815e+00       9.03901851e-01
      2.16000000e+00       1.09614410e+00       9.03855903e-01
      2.17000000e+00       1.09619041e+00       9.03809593e-01
      2.18000000e+00       1.09623706e+00       9.03762941e-01
      2.19000000e+00       1.09628404e+00       9.03715964e-01
      2.20000000e+00       1.09633132e+00       9.03668683e-01
      2.21000000e+00       1.09637888e+00       9.03621115e-01
      2.22000000e+00       1.09642672e+00       9.03573281e-01
      2.23000000e+00       1.09647480e+00       9.03525199e-01
      2.24000000e+00       1.09652311e+00       9.03476889e-01
      2.25000000e+00       1.09657163e+00       9.03428371e-01
      2.26000000e+00       1.09662034e+00       9.03379663e-01
      2.27000000e+00       1.09666921e+00       9.03330787e-01
      2.28000000e+00       1.09671824e+00       9.03281761e-01
      2.29000000e+00       1.09676740e+00       9.03232605e-01
      2.30000000e+00       1.09681666e+00       9.03183339e-01
      2.31000000e+00       1.09686602e+00       9.03133983e-01
      2.32000000e+00       1.09691544e+00       9.03084558e-01
      2.33000000e+00       1.09696492e+00       9.03035082e-01
      2.34000000e+00       1.09701442e+00       9.02985576e-01
      2.35000000e+00       1.09706394e+00       9.02936059e-01
      2.36000000e+00       1.09711345e+00       9.02886553e-01
      2.37000000e+00       1.09716292e+00       9.02837076e-01
      2.38000000e+00       1.09721235e+00       9.02787650e-01
      2.39000000e+00       1.09726171e+00       9.02738293e-01
      2.40000000e+00       1.09731097e+00       9.02689026e-01
      2.41000000e+00       1.09736013e+00       9.02639868e-01
      2.42000000e+00       1.09740916e+00       9.02590840e-01
      2.43000000e+00       1.09745804e+00       9.02541961e-01
      2.44000000e+00       1.09750675e+00       9.02493251e-01
      2.45000000e+00       1.09755527e+00       9.02444729e-01
      2.46000000e+00       1.09760358e+00       9.02396416e-01
      2.47000000e+00       1.09765167e+00       9.02348331e-01
      2.48000000e+00       1.09769951e+00       9.02300493e-01
      2.49000000e+00       1.09774708e+00       9.02252921e-01
      2.50000000e+00       1.09779436e+00       9.02205635e-01
      2.51000000e+00       1.09784135e+00       9.02158654e-01
      2.52000000e+00       1.09788800e+00       9.02111997e-01
      2.53000000e+00       1.09793432e+00       9.02065682e-01
      2.54000000e+00       1.09798027e+00       9.02019728e-01
      2.55000000e+00       1.09802585e+00       9.01974154e-01
      2.56000000e+00       1.09807102e+00       9.01928979e-01
      2.57000000e+00       1.09811578e+00       9.01884220e-01
      2.58000000e+00       1.09816010e+00       9.01839896e-01
      2.59000000e+00       1.09820398e+00       9.01796024e-01
      2.60000000e+00       1.09824738e+00       9.01752622e-01
      2.61000000e+00       1.09829029e+00       9.01709708e-01
      2.62000000e+00       1.09833270e+00       9.01667299e-01
      2.63000000e+00       1.09837459e+00       9.01625412e-01
      2.64000000e+00       1.09841594e+00       9.01584064e-01
      2.65000000e+00       1.09845673e+00       9.01543272e-01
      2.66000000e+00       1.09849695e+00       9.01503053e-01
      2.67000000e+00       1.09853658e+00       9.01463421e-01
      2.68000000e+00       1.09857561e+00       9.01424395e-01
      2.69000000e+00       1.09861401e+00       9.01385988e-01
      2.70000000e+00       1.09865178e+00       9.01348217e-01
      2.71000000e+00       1.09868890e+00       9.01311098e-01
      2.72000000e+00       1.09872536e+00       9.01274644e-01
      2.73000000e+00       1.09876113e+00       9.01238871e-01
      2.74000000e+00       1.09879621e+00       9.01203793e-01
      2.75000000e+00       1.09883058e+00       9.01169424e-01
      2.76000000e+00       1.09886422e+00       9.01135779e-01
      2.77000000e+00       1.09889713e+00       9.01102870e-01
      2.78000000e+00       1.09892929e+00       9.01070711e-01
      2.79000000e+00       1.09896068e+00       9.01039316e-01
      2.80000000e+00       1.09899130e+00       9.01008696e-01
      2.81000000e+00       1.09902114e+00       9.00978864e-01
      2.82000000e+00       1.09905017e+00       9.00949833e-01
      2.83000000e+00       1.09907839e+00       9.00921613e-01
      2.84000000e+00       1.09910578e+00       9.00894217e-01
      2.85000000e+00       1.09913235e+00       9.00867655e-01
      2.86000000e+00       1.09915806e+00       9.00841938e-01
      2.87000000e+00       1.09918292e+00       9.00817076e-01
      2.88000000e+00       1.09920692e+00       9.00793080e-01
      2.89000000e+00       1.09923004e+00       9.00769959e-01
      2.90000000e+00       1.09925228e+00       9.00747722e-01
      2.91000000e+00       1.09927362e+00       9.00726379e-01
      2.92000000e+00       1.09929406e+00       9.00705938e-01
      2.93000000e+00       1.09931359e+00       9.00686408e-01
      2.94000000e+00       1.09933220e+00       9.00667795e-01
      2.95000000e+00       1.09934989e+00       9.00650109e-01
      2.96000000e+00       1.09936664e+00       9.00633355e-01
      2.97000000e+00       1.09938246e+00       9.00617541e-01
      2.98000000e+00       1.09939733e+00       9.00602673e-01
      2.99000000e+00       1.09941124e+00       9.00588757e-01
      3.00000000e+00       1.09942420e+00       9.00575799e-01
      3.01000000e+00       1.09943620e+00       9.00563803e-01
      3.02000000e+00       1.09944722e+00       9.00552776e-01
      3.03000000e+00       1.09945728e+00       9.00542720e-01
      3.04000000e+00       1.09946636e+00       9.00533641e-01
      3.05000000e+00       1.09947446e+00       9.00525542e-01
      3.06000000e+00       1.09948157e+00       9.00518426e-01
      3.07000000e+00       1.09948770e+00       9.00512295e-01
      3.08000000e+00       1.09949285e+00       9.00507154e-01
      3.09000000e+00       1.09949700e+00       9.00503003e-01
      3.10000000e+00       1.09950016e+00       9.00499844e-01
      3.11000000e+00       1.09950232e+00       9.00497679e-01
      3.12000000e+00       1.09950349e+00       9.00496509e-01
      3.13000000e+00       1.09950367e+00       9.00496333e-01
      3.14000000e+00       1.09950285e+00       9.00497152e-01
      3.15000000e+00       1.09950103e+00       9.00498966e-01
      3.16000000e+00       1.09949823e+00       9.00501774e-01
      3.17000000e+00       1.09949443e+00       9.00505575e-01
      3.18000000e+00       1.09948963e+00       9.00510367e-01
      3.19000000e+00       1.09948385e+00       9.00516148e-01
      3.20000000e+00       1.09947708e+00       9.00522916e-01
      3.21000000e+00       1.09946933e+00       9.00530668e-01
      3.22000000e+00       1.09946060e+00       9.00539402e-01
      3.23000000e+00       1.09945089e+00       9.00549113e-01
      3.24000000e+00       1.09944020e+00       9.00559798e-01
      3.25000000e+00       1.09942855e+00       9.00571452e-01
      3.26000000e+00       1.09941593e+00       9.00584071e-01
      3.27000000e+00       1.09940235e+00       9.00597649e-01
      3.28000000e+00       1.09938782e+00       9.00612182e-01
      3.29000000e+00       1.09937234e+00       9.00627662e-01
      3.30000000e+00       1.09935592e+00       9.00644085e-01
      3.31000000e+00       1.09933856e+00       9.00661443e-01
      3.32000000e+00       1.09932027e+00       9.00679729e-01
      3.33000000e+00       1.09930106e+00       9.00698936e-01
      3.34000000e+00       1.09928094e+00       9.00719057e-01
      3.35000000e+00       1.09925992e+00       9.00740082e-01
      3.36000000e+00       1.09923800e+00       9.00762004e-01
      3.37000000e+00       1.09921519e+00       9.00784814e-01
      3.38000000e+00       1.09919150e+00       9.00808502e-01
      3.39000000e+00       1.09916694e+00       9.00833059e-01
      3.40000000e+00       1.09914153e+00       9.00858475e-01
      3.41000000e+00       1.09911526e+00       9.00884740e-01
      3.42000000e+00       1.09908816e+00       9.00911843e-01
      3.43000000e+00       1.09906023e+00       9.00939773e-01
      3.44000000e+00       1.09903148e+00       9.00968519e-01
      3.45000000e+00       1.09900193e+00       9.00998070e-01
      3.46000000e+00       1.09897159e+00       9.01028412e-01
      3.47000000e+00       1.09894046e+00       9.01059535e-01
      3.48000000e+00       1.09890857e+00       9.01091426e-01
      3.49000000e+00       1.09887593e+00       9.01124071e-01
      3.50000000e+00       1.09884254e+00       9.01157458e-01
      3.51000000e+00       1.09880843e+00       9.01191573e-01
      3.52000000e+00       1.09877360e+00       9.01226402e-01
      3.53000000e+00       1.09873807e+00       9.01261931e-01
      3.54000000e+00       1.09870185e+00       9.01298146e-01
      3.55000000e+00       1.09866497e+00       9.01335032e-01
      3.56000000e+00       1.09862743e+00       9.01372575e-01
      3.57000000e+00       1.09858924e+00       9.01410759e-01
      3.58000000e+00       1.09855043e+00       9.01449568e-01
      3.59000000e+00       1.09851101e+00       9.01488988e-01
      3.60000000e+00       1.09847100e+00       9.01529001e-01
      3.61000000e+00       1.09843041e+00       9.01569593e-01
      3.62000000e+00       1.09838925e+00       9.01610747e-01
      3.63000000e+00       1.09834756e+00       9.01652445e-01
      3.64000000e+00       1.09830533e+00       9.01694671e-01
      3.65000000e+00       1.09826259e+00       9.01737409e-01
      3.66000000e+00       1.09821936e+00       9.01780641e-01
      3.67000000e+00       1.09817565e+00       9.01824348e-01
      3.68000000e+00       1.09813148e+00       9.01868515e-01
      3.69000000e+00       1.09808688e+00       9.01913123e-01
      3.70000000e+00       1.09804185e+00       9.01958153e-01
      3.71000000e+00       1.09799641e+00       9.02003588e-01
      3.72000000e+00       1.09795059e+00       9.02049410e-01
      3.73000000e+00       1.09790440e+00       9.02095599e-01
      3.74000000e+00       1.09785786e+00       9.02142138e-01
      3.75000000e+00       1.09781099e+00       9.02189007e-01
      3.76000000e+00       1.09776381e+00       9.02236187e-01
      3.77000000e+00       1.09771634e+00       9.02283660e-01
      3.78000000e+00       1.09766859e+00       9.02331406e-01
      3.79000000e+00       1.09762059e+00       9.02379407e-01
      3.80000000e+00       1.09757236e+00       9.02427641e-01
      3.81000000e+00       1.09752391e+00       9.02476091e-01
      3.82000000e+00       1.09747526e+00       9.02524737e-01
      3.83000000e+00       1.09742644e+00       9.02573559e-01
      3.84000000e+00       1.09737746e+00       9.02622536e-01
      3.85000000e+00       1.09732835e+00       9.02671651e-01
      3.86000000e+00       1.09727912e+00       9.02720881e-01
      3.87000000e+00       1.09722979e+00       9.02770209e-01
      3.88000000e+00       1.09718039e+00       9.02819613e-01
      3.89000000e+00       1.09713093e+00       9.02869074e-01
      3.90000000e+00       1.09708143e+00       9.02918573e-01
      3.91000000e+00       1.09703191e+00       9.02968088e-01
      3.92000000e+00       1.09698240e+00       9.03017600e-01
      3.93000000e+00       1.09693291e+00       9.03067088e-01
      3.94000000e+00       1.09688347e+00       9.03116534e-01
      3.95000000e+00       1.09683408e+00       9.03165917e-01
      3.96000000e+00       1.09678478e+00       9.03215217e-01
      3.97000000e+00       1.09673559e+00       9.03264414e-01
      3.98000000e+00       1.09668651e+00       9.03313488e-01
      3.99000000e+00       1.09663758e+00       9.03362420e-01
      4.00000000e+00       1.09658881e+00       9.03411189e-01
      4.01000000e+00       1.09654022e+00       9.03459776e-01
      4.02000000e+00       1.09649184e+00       9.03508162e-01
      4.03000000e+00       1.09644367e+00       9.03556327e-01
      4.04000000e+00       1.09639575e+00       9.03604250e-01
      4.05000000e+00       1.09634809e+00       9.03651914e-01
      4.06000000e+00       1.09630070e+00       9.03699299e-01
      4.07000000e+00       1.09625361e+00       9.03746386e-01
      4.08000000e+00       1.09620685e+00       9.03793155e-01
      4.09000000e+00       1.09616041e+00       9.03839588e-01
      4.10000000e+00       1.09611433e+00       9.03885665e-01
      4.11000000e+00       1.09606863e+00       9.03931370e-01
      4.12000000e+00       1.09602332e+00       9.03976682e-01
      4.13000000e+00       1.09597842e+00       9.04021584e-01
      4.14000000e+00       1.09593394e+00       9.04066057e-01
      4.15000000e+00       1.09588992e+00       9.04110084e-01
      4.16000000e+00       1.09584635e+00       9.04153647e-01
      4.17000000e+00       1.09580327e+00       9.04196728e-01
      4.18000000e+00       1.09576069e+00       9.04239310e-01
      4.19000000e+00       1.09571862e+00       9.04281375e-01
      4.20000000e+00       1.09567709e+00       9.04322907e-01
      4.21000000e+00       1.09563611e+00       9.04363889e-01
      4.22000000e+00       1.09559570e+00       9.04404304e-01
      4.23000000e+00       1.09555586e+00       9.04444136e-01
      4.24000000e+00       1.09551663e+00       9.04483369e-01
      4.25000000e+00       1.09547801e+00       9.04521987e-01
      4.26000000e+00       1.09544002e+00       9.04559975e-01
      4.27000000e+00       1.09540268e+00       9.04597317e-01
      4.28000000e+00       1.09536600e+00       9.04633998e-01
      4.29000000e+00       1.09533000e+00       9.04670003e-01
      4.30000000e+00       1.09529468e+00       9.04705317e-01
      4.31000000e+00       1.09526007e+00       9.04739927e-01
      4.32000000e+00       1.09522618e+00       9.04773819e-01
      4.33000000e+00       1.09519302e+00       9.04806978e-01
      4.34000000e+00       1.09516061e+00       9.04839392e-01
      4.35000000e+00       1.09512895e+00       9.04871047e-01
      4.36000000e+00       1.09509807e+00       9.04901931e-01
      4.37000000e+00       1.09506797e+00       9.04932031e-01
      4.38000000e+00       1.09503867e+00       9.04961334e-01
      4.39000000e+00       1.09501017e+00       9.04989830e-01
      4.40000000e+00       1.09498249e+00       9.05017506e-01
      4.41000000e+00       1.09495565e+00       9.05044351e-01
      4.42000000e+00       1.09492964e+00       9.05070356e-01
      4.43000000e+00       1.09490449e+00       9.05095508e-01
      4.44000000e+00       1.09488020e+00       9.05119798e-01
      4.45000000e+00       1.09485678e+00       9.05143216e-01
      4.46000000e+00       1.09483425e+00       9.05165753e-01
      4.47000000e+00       1.09481260e+00       9.05187399e-01
      4.48000000e+00       1.09479185e+00       9.05208146e-01
      4.49000000e+00       1.09477201e+00       9.05227985e-01
      4.50000000e+00       1.09475309e+00       9.05246909e-01
      4.51000000e+00       1.09473509e+00       9.05264910e-01
      4.52000000e+00       1.09471802e+00       9.05281980e-01
      4.53000000e+00       1.09470189e+00       9.05298113e-01
      4.54000000e+00       1.09468670e+00       9.05313301e-01
      4.55000000e+00       1.09467246e+00       9.05327540e-01
      4.56000000e+00       1.09465918e+00       9.05340823e-01
      4.57000000e+00       1.09464686e+00       9.05353145e-01
      4.58000000e+00       1.09463550e+00       9.05364500e-01
      4.59000000e+00       1.09462511e+00       9.05374885e-01
      4.60000000e+00       1.09461571e+00       9.05384295e-01
      4.61000000e+00       1.09460727e+00       9.05392726e-01
      4.62000000e+00       1.09459982e+00       9.05400175e-01
      4.63000000e+00       1.09459336e+00       9.05406639e-01
      4.64000000e+00       1.09458788e+00       9.05412115e-01
      4.65000000e+00       1.09458340e+00       9.05416602e-01
      4.66000000e+00       1.09457990e+00       9.05420096e-01
      4.67000000e+00       1.09457740e+00       9.05422597e-01
      4.68000000e+00       1.09457590e+00       9.05424105e-01
      4.69000000e+00       1.09457538e+00       9.05424617e-01
      4.70000000e+00       1.09457587e+00       9.05424134e-01
      4.71000000e+00       1.09457734e+00       9.05422657e-01
      4.72000000e+00       1.09457982e+00       9.05420185e-01
      4.73000000e+00       1.09458328e+00       9.05416720e-01
      4.74000000e+00       1.09458774e+00       9.05412263e-01
      4.75000000e+00       1.09459318e+00       9.05406816e-01
      4.76000000e+00       1.09459962e+00       9.05400382e-01
      4.77000000e+00       1.09460704e+00       9.05392962e-01
      4.78000000e+00       1.09461544e+00       9.05384560e-01
      4.79000000e+00       1.09462482e+00       9.05375179e-01
      4.80000000e+00       1.09463518e+00       9.05364823e-01
      4.81000000e+00       1.09464650e+00       9.05353497e-01
      4.82000000e+00       1.09465880e+00       9.05341204e-01
      4.83000000e+00       1.09467205e+00       9.05327949e-01
      4.84000000e+00       1.09468626e+00       9.05313739e-01
      4.85000000e+00       1.09470142e+00       9.05298578e-01
      4.86000000e+00       1.09471753e+00       9.05282474e-01
      4.87000000e+00       1.09473457e+00       9.05265431e-01
      4.88000000e+00       1.09475254e+00       9.05247458e-01
      4.89000000e+00       1.09477144e+00       9.05228562e-01
      4.90000000e+00       1.09479125e+00       9.05208750e-01
      4.91000000e+00       1.09481197e+00       9.05188030e-01
      4.92000000e+00       1.09483359e+00       9.05166410e-01
      4.93000000e+00       1.09485610e+00       9.05143900e-01
      4.94000000e+00       1.09487949e+00       9.05120508e-01
      4.95000000e+00       1.09490376e+00       9.05096243e-01
      4.96000000e+00       1.09492888e+00       9.05071117e-01
      4.97000000e+00       1.09495486e+00       9.05045138e-01
      4.98000000e+00       1.09498168e+00       9.05018317e-01
