      2.00000000e-03      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94099680e-17       6.94099675e-17      -5.39122962e-17      -5.39122956e-17       0.00000000e+00       3.38125083e-17       3.20192877e-19
      4.00000000e-03      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94098513e-17       6.94098489e-17      -5.39121794e-17      -5.39121771e-17       0.00000000e+00       3.38147517e-17       6.45708949e-19
      6.00000000e-03      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94096757e-17       6.94096634e-17      -5.39120038e-17      -5.39119915e-17       0.00000000e+00       3.38182490e-17       9.60836057e-19
      8.00000000e-03      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94094716e-17       6.94094491e-17      -5.39117997e-17      -5.39117773e-17       0.00000000e+00       3.38223481e-17       1.26874690e-18
      1.00000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94092780e-17       6.94092542e-17      -5.39116062e-17      -5.39115823e-17       0.00000000e+00       3.38259969e-17       1.58553926e-18
      1.20000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94090458e-17       6.94090457e-17      -5.39113740e-17      -5.39113739e-17       0.00000000e+00       3.38299490e-17       1.90201698e-18
      1.40000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94087449e-17       6.94087933e-17      -5.39110731e-17      -5.39111214e-17       0.00000000e+00       3.38346835e-17       2.23237950e-18
      1.60000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94083329e-17       6.94084312e-17      -5.39106611e-17      -5.39107593e-17       0.00000000e+00       3.38415455e-17       2.54479945e-18
      1.80000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94078321e-17       6.94079789e-17      -5.39101602e-17      -5.39103070e-17       0.00000000e+00       3.38501194e-17       2.86887914e-18
      2.00000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94073023e-17       6.94074950e-17      -5.39096305e-17      -5.39098232e-17       0.00000000e+00       3.38592550e-17       3.19877186e-18
      2.20000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94067826e-17       6.94070157e-17      -5.39091108e-17      -5.39093438e-17       0.00000000e+00       3.38683231e-17       3.53176310e-18
      2.40000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94061458e-17       6.94063931e-17      -5.39084740e-17      -5.39087212e-17       0.00000000e+00       3.38801367e-17       3.87455546e-18
      2.60000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94054518e-17       6.94056921e-17      -5.39077800e-17      -5.39080203e-17       0.00000000e+00       3.38933139e-17       4.18481415e-18
      2.80000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94046121e-17       6.94048428e-17      -5.39069403e-17      -5.39071709e-17       0.00000000e+00       3.39094834e-17       4.48376602e-18
      3.00000000e-02      -4.47213595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       6.94036704e-17       6.94038898e-17      -5.39059985e-17      -5.39062180e-17       0.00000000e+00       3.39274213e-17       4.76984530e-18
