      0.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00       1.00000000e+00
      1.00000000e-03       1.00000000e+00       1.00000000e+00       1.00000000e+00       9.99999996e-01       1.00000000e+00       1.00000000e+00
      2.00000000e-03       1.00000000e+00       1.00000001e+00       1.00000001e+00       9.99999984e-01       1.00000000e+00       1.00000000e+00
      3.00000000e-03       1.00000000e+00       1.00000002e+00       1.00000001e+00       9.99999965e-01       1.00000000e+00       1.00000000e+00
      4.00000000e-03       1.00000000e+00       1.00000004e+00       1.00000002e+00       9.99999937e-01       1.00000000e+00       1.00000000e+00
      5.00000000e-03       1.00000000e+00       1.00000006e+00       1.00000004e+00       9.99999902e-01       1.00000000e+00       1.00000000e+00
      6.00000000e-03       1.00000000e+00       1.00000009e+00       1.00000005e+00       9.99999859e-01       1.00000000e+00       1.00000000e+00
      7.00000000e-03       1.00000000e+00       1.00000012e+00       1.00000007e+00       9.99999808e-01       1.00000000e+00       1.00000000e+00
      8.00000000e-03       1.00000000e+00       1.00000015e+00       1.00000010e+00       9.99999749e-01       1.00000000e+00       1.00000000e+00
      9.00000000e-03       1.00000000e+00       1.00000020e+00       1.00000012e+00       9.99999682e-01       1.00000000e+00       1.00000000e+00
      1.00000000e-02       1.00000000e+00       1.00000024e+00       1.00000015e+00       9.99999608e-01       1.00000000e+00       1.00000000e+00
      1.10000000e-02       1.00000000e+00       1.00000029e+00       1.00000018e+00       9.99999525e-01       1.00000000e+00       1.00000000e+00
      1.20000000e-02       1.00000000e+00       1.00000035e+00       1.00000022e+00       9.99999435e-01       1.00000000e+00       1.00000000e+00
      1.30000000e-02       1.00000000e+00       1.00000041e+00       1.00000025e+00       9.99999337e-01       1.00000000e+00       1.00000000e+00
      1.40000000e-02       1.00000000e+00       1.00000047e+00       1.00000030e+00       9.99999231e-01       1.00000000e+00       1.00000000e+00
      1.50000000e-02       1.00000000e+00       1.00000054e+00       1.00000034e+00       9.99999117e-01       1.00000000e+00       1.00000000e+00
      1.60000000e-02       1.00000000e+00       1.00000062e+00       1.00000039e+00       9.99998996e-01       1.00000000e+00       1.00000000e+00
      1.70000000e-02       1.00000000e+00       1.00000070e+00       1.00000044e+00       9.99998866e-01       1.00000000e+00       1.00000000e+00
      1.80000000e-02       1.00000000e+00       1.00000078e+00       1.00000049e+00       9.99998729e-01       1.00000000e+00       1.00000000e+00
      1.90000000e-02       1.00000000e+00       1.00000087e+00       1.00000054e+00       9.99998584e-01       1.00000000e+00       1.00000000e+00
      2.00000000e-02       1.00000000e+00       1.00000097e+00       1.00000060e+00       9.99998431e-01       1.00000000e+00       1.00000000e+00
      2.10000000e-02       1.00000000e+00       1.00000107e+00       1.00000066e+00       9.99998270e-01       1.00000000e+00       1.00000000e+00
      2.20000000e-02       1.00000000e+00       1.00000117e+00       1.00000073e+00       9.99998101e-01       1.00000000e+00       1.00000000e+00
      2.30000000e-02       1.00000000e+00       1.00000128e+00       1.00000080e+00       9.99997925e-01       1.00000000e+00       1.00000000e+00
      2.40000000e-02       1.00000000e+00       1.00000139e+00       1.00000087e+00       9.99997740e-01       1.00000000e+00       1.00000000e+00
      2.50000000e-02       1.00000000e+00       1.00000151e+00       1.00000094e+00       9.99997548e-01       1.00000000e+00       1.00000000e+00
      2.60000000e-02       1.00000000e+00       1.00000163e+00       1.00000102e+00       9.99997348e-01       1.00000000e+00       1.00000000e+00
      2.70000000e-02       1.00000000e+00       1.00000176e+00       1.00000110e+00       9.99997140e-01       1.00000000e+00       1.00000000e+00
