      1.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -1.72671508e-15      -2.07913679e-14       0.00000000e+00       5.41689314e-17       4.79460050e-17
      2.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -4.10028944e-15      -4.05620137e-14       0.00000000e+00       0.00000000e+00       0.00000000e+00
      3.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.47978154e-15      -6.05131698e-14       0.00000000e+00       5.87893412e-17       1.41728022e-16
      4.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -8.83921525e-15      -8.03088102e-14       0.00000000e+00       0.00000000e+00       0.00000000e+00
      5.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -1.09754823e-14      -9.99925916e-14       0.00000000e+00       0.00000000e+00       0.00000000e+00
      6.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -1.35988119e-14      -1.19482112e-13       0.00000000e+00       9.59316087e-18       2.84755820e-16
      7.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -1.58784152e-14      -1.39574403e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      8.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -1.83826446e-14      -1.59144311e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      9.00000000e-02      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.04567107e-14      -1.78793996e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.00000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.27429563e-14      -1.98174568e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.10000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.48105964e-14      -2.17824339e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.20000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.72852213e-14      -2.36966819e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.30000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -2.96059385e-14      -2.56305524e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.40000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -3.18543457e-14      -2.75191702e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.50000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -3.41346327e-14      -2.94145398e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.60000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -3.66179913e-14      -3.12823767e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.70000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -3.89031753e-14      -3.31385589e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.80000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -4.14014438e-14      -3.49904339e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      1.90000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -4.36300731e-14      -3.68144189e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.00000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -4.55831611e-14      -3.86202920e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.10000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -4.78972562e-14      -4.03899887e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.20000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -5.00988801e-14      -4.21634234e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.30000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -5.23219614e-14      -4.39185202e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.40000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -5.44114461e-14      -4.56290565e-13       0.00000000e+00       0.00000000e+00       0.00000000e+00
      2.50000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -5.64482816e-14      -4.73412932e-13       0.00000000e+00       4.04620441e-17       1.21665154e-15
      2.60000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -5.83975443e-14      -4.89901615e-13       0.00000000e+00       4.63720787e-17       1.26452549e-15
      2.70000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.05830116e-14      -5.06385552e-13       0.00000000e+00       1.41538080e-15      -8.13151629e-20
      2.80000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.27760669e-14      -5.22631398e-13       0.00000000e+00       1.97399596e-16       1.36111032e-15
      2.90000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.47409324e-14      -5.38757752e-13       0.00000000e+00       1.33313700e-16       1.40843278e-15
      3.00000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.69017166e-14      -5.54709273e-13       0.00000000e+00       9.10856851e-17       1.45573546e-15
      3.10000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -6.89438049e-14      -5.70059304e-13       0.00000000e+00       1.08811551e-16       1.50320480e-15
      3.20000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.07298126e-14      -5.85343108e-13       0.00000000e+00       8.23898707e-17       1.54984856e-15
      3.30000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.28013462e-14      -6.00179662e-13       0.00000000e+00       6.12200353e-17       1.59585253e-15
      3.40000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.44700618e-14      -6.14531823e-13       0.00000000e+00       1.36689323e-16       1.64175264e-15
      3.50000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.62555981e-14      -6.29122147e-13       0.00000000e+00       2.46594986e-16       1.68718881e-15
      3.60000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.81068658e-14      -6.43126232e-13       0.00000000e+00       1.76089440e-15       6.50521303e-19
      3.70000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -7.97910784e-14      -6.56633978e-13       0.00000000e+00       2.05631250e-16       1.77804326e-15
      3.80000000e-01      -4.46713595e+00       4.00000000e+00       4.00000000e+00       4.00000000e+00       1.20000000e+01       1.00000000e+00       1.00000000e+00       1.00000000e+00       2.00000000e+00       2.00000000e+00      -8.13326379e-14      -6.69696169e-13       0.00000000e+00       3.20779638e-16       1.82324388e-15
