      0.00000000e+00      -4.47213595e+00       4.00000000e+00
      2.00000000e-03      -4.47213595e+00       4.00000000e+00
      4.00000000e-03      -4.47213595e+00       4.00000000e+00
      6.00000000e-03      -4.47213595e+00       4.00000000e+00
      8.00000000e-03      -4.47213595e+00       4.00000000e+00
      1.00000000e-02      -4.47213595e+00       4.00000000e+00
      1.20000000e-02      -4.47213595e+00       4.00000000e+00
      1.40000000e-02      -4.47213595e+00       4.00000000e+00
      1.60000000e-02      -4.47213595e+00       4.00000000e+00
      1.80000000e-02      -4.47213595e+00       4.00000000e+00
      2.00000000e-02      -4.47213595e+00       4.00000000e+00
      2.20000000e-02      -4.47213595e+00       4.00000000e+00
      2.40000000e-02      -4.47213595e+00       4.00000000e+00
      2.60000000e-02      -4.47213595e+00       4.00000000e+00
      2.80000000e-02      -4.47213595e+00       4.00000000e+00
      3.00000000e-02      -4.47213595e+00       4.00000000e+00
      3.20000000e-02      -4.47213595e+00       4.00000000e+00
      3.40000000e-02      -4.47213595e+00       4.00000000e+00
      3.60000000e-02      -4.47213595e+00       4.00000000e+00
      3.80000000e-02      -4.47213595e+00       4.00000000e+00
      4.00000000e-02      -4.47213595e+00       4.00000000e+00
      4.20000000e-02      -4.47213595e+00       4.00000000e+00
      4.40000000e-02      -4.47213595e+00       4.00000000e+00
      4.60000000e-02      -4.47213595e+00       4.00000000e+00
      4.80000000e-02      -4.47213595e+00       4.00000000e+00
      5.00000000e-02      -4.47213595e+00       4.00000000e+00
