0.0 	 [0j, 0j, 0j, 0j] 
0.002 	 [(-4.0657581468206416e-19+0j), (-4.0657581468206416e-19+0j), (4.336808689942018e-19+0j), (4.336808689942018e-19+0j)] 
0.004 	 [(-8.402566836762659e-19+0j), (-8.402566836762659e-19+0j), (9.486769009248164e-19+0j), (9.486769009248164e-19+0j)] 
0.006 	 [(-1.6805133673525319e-18+0j), (-1.6805133673525319e-18+0j), (1.951563910473908e-18+0j), (1.951563910473908e-18+0j)] 
0.008 	 [(-1.5720931501039814e-18+0j), (-1.5720931501039814e-18+0j), (1.1926223897340549e-18+0j), (1.1926223897340549e-18+0j)] 
0.01 	 [(-2.927345865710862e-18+0j), (-2.927345865710862e-18+0j), (3.0899761915836876e-18+0j), (3.0899761915836876e-18+0j)] 
0.012 	 [(-3.2526065174565133e-18+0j), (-3.2526065174565133e-18+0j), (3.144186300207963e-18+0j), (3.144186300207963e-18+0j)] 
0.014 	 [(-3.144186300207963e-18+0j), (-3.144186300207963e-18+0j), (2.168404344971009e-18+0j), (2.168404344971009e-18+0j)] 
0.016 	 [(-2.4936649967166602e-18+0j), (-2.4936649967166602e-18+0j), (2.710505431213761e-18+0j), (2.710505431213761e-18+0j)] 
0.018000000000000002 	 [(-1.1926223897340549e-18+0j), (-1.1926223897340549e-18+0j), (4.553649124439119e-18+0j), (4.553649124439119e-18+0j)] 
0.02 	 [(-4.228388472693467e-18+0j), (-4.228388472693467e-18+0j), (5.095750210681871e-18+0j), (5.095750210681871e-18+0j)] 
0.022000000000000002 	 [(-3.469446951953614e-18+0j), (-3.469446951953614e-18+0j), (3.686287386450715e-18+0j), (3.686287386450715e-18+0j)] 
0.024 	 [(-3.0357660829594124e-18+0j), (-3.903127820947816e-18+0j), (3.0357660829594124e-18+0j), (3.903127820947816e-18+0j)] 
0.026000000000000002 	 [(-4.336808689942018e-18+0j), (-6.071532165918825e-18+0j), (3.686287386450715e-18+0j), (5.421010862427522e-18+0j)] 
0.028 	 [(-5.637851296924623e-18+0j), (-7.37257477290143e-18+0j), (2.8189256484623115e-18+0j), (4.553649124439119e-18+0j)] 
0.030000000000000002 	 [(-5.637851296924623e-18+0j), (-7.37257477290143e-18+0j), (5.421010862427522e-18+0j), (6.288372600415926e-18+0j)] 
0.032 	 [(-8.239936510889834e-18+0j), (-8.239936510889834e-18+0j), (9.107298248878237e-18+0j), (9.107298248878237e-18+0j)] 
0.034 	 [(-1.0191500421363742e-17+0j), (-1.0191500421363742e-17+0j), (7.37257477290143e-18+0j), (7.37257477290143e-18+0j)] 
0.036000000000000004 	 [(-8.456776945386935e-18+0j), (-8.456776945386935e-18+0j), (9.324138683375338e-18+0j), (9.324138683375338e-18+0j)] 
0.038 	 [(-1.214306433183765e-17+0j), (-1.214306433183765e-17+0j), (7.806255641895632e-18+0j), (7.806255641895632e-18+0j)] 
0.04 	 [(-6.5052130349130266e-18+0j), (-6.5052130349130266e-18+0j), (4.119968255444917e-18+0j), (4.119968255444917e-18+0j)] 
0.042 	 [(-8.239936510889834e-18+0j), (-8.239936510889834e-18+0j), (9.324138683375338e-18+0j), (9.324138683375338e-18+0j)] 
0.044000000000000004 	 [(-9.324138683375338e-18+0j), (-9.324138683375338e-18+0j), (6.5052130349130266e-18+0j), (6.5052130349130266e-18+0j)] 
0.046 	 [(-3.469446951953614e-18+0j), (-3.469446951953614e-18+0j), (6.938893903907228e-18+0j), (6.938893903907228e-18+0j)] 
0.048 	 [(-7.37257477290143e-18+0j), (-7.37257477290143e-18+0j), (8.673617379884035e-18+0j), (8.673617379884035e-18+0j)] 
0.05 	 [(-8.239936510889834e-18+0j), (-6.5052130349130266e-18+0j), (6.5052130349130266e-18+0j), (4.7704895589362195e-18+0j)] 
