      0.00000000e+00      -2.06155281e+00       2.00000000e+00
      1.00000000e-02      -2.06155281e+00       2.00000000e+00
      2.00000000e-02      -2.06155281e+00       2.00000000e+00
      3.00000000e-02      -2.06155281e+00       2.00000000e+00
      4.00000000e-02      -2.06155281e+00       2.00000000e+00
      5.00000000e-02      -2.06155281e+00       2.00000000e+00
      6.00000000e-02      -2.06155281e+00       2.00000000e+00
      7.00000000e-02      -2.06155281e+00       2.00000000e+00
      8.00000000e-02      -2.06155281e+00       2.00000000e+00
      9.00000000e-02      -2.06155281e+00       2.00000000e+00
      1.00000000e-01      -2.06155281e+00       2.00000000e+00
