      0.00000000e+00      -6.98217853e+00       6.00000000e+00
      5.00000000e-03      -6.98217853e+00       6.00000000e+00
      1.00000000e-02      -6.98217853e+00       6.00000000e+00
      1.50000000e-02      -6.98217853e+00       6.00000000e+00
      2.00000000e-02      -6.98217853e+00       6.00000000e+00
      2.50000000e-02      -6.98217853e+00       6.00000000e+00
      3.00000000e-02      -6.98217853e+00       6.00000000e+00
      3.50000000e-02      -6.98217853e+00       6.00000000e+00
      4.00000000e-02      -6.98217853e+00       6.00000000e+00
      4.50000000e-02      -6.98217853e+00       6.00000000e+00
      5.00000000e-02      -6.98217853e+00       6.00000000e+00
      5.50000000e-02      -6.98217853e+00       6.00000000e+00
      6.00000000e-02      -6.98217853e+00       6.00000000e+00
      6.50000000e-02      -6.98217853e+00       6.00000000e+00
      7.00000000e-02      -6.98217853e+00       6.00000000e+00
      7.50000000e-02      -6.98217853e+00       6.00000000e+00
      8.00000000e-02      -6.98217853e+00       6.00000000e+00
      8.50000000e-02      -6.98217853e+00       6.00000000e+00
      9.00000000e-02      -6.98217853e+00       6.00000000e+00
      9.50000000e-02      -6.98217853e+00       6.00000000e+00
      1.00000000e-01      -6.98217853e+00       6.00000000e+00
