0.005 	 [4.4036575164163594e-08, 1.2380748093399063e-08, -1.9765296238594132e-07, -1.9987741906035694e-08, 2.1549801221265596e-07, -5.427463151130851e-08] 
0.01 	 [1.7614207825644712e-07, 4.9516385658421314e-08, -7.905984397704735e-07, -7.992498746167698e-08, 8.619311979707334e-07, -2.1706623565265204e-07] 
0.015000000000000001 	 [3.96303840299872e-07, 1.1138709377078726e-07, -1.7787962059423457e-06, -1.7973380161961927e-07, 1.9391170221760845e-06, -4.882779496284684e-07] 
0.02 	 [7.045007465178443e-07, 1.9795984562698266e-07, -3.162179227800266e-06, -3.192843065491502e-07, 3.446751306479534e-06, -8.6774836499659e-07] 
0.025 	 [1.100703237000289e-06, 3.0918841265048513e-07, -4.940653680174378e-06, -4.983947028414093e-07, 5.3844083035548e-06, -1.3552515714665425e-06] 
0.030000000000000002 	 [1.5848733075918275e-06, 4.45013378369552e-07, -7.114098967420102e-06, -7.168313003735882e-07, 7.751540798905943e-06, -1.9504972185169223e-06] 
0.035 	 [2.1569645090036005e-06, 6.05362148964339e-07, -9.68236775145126e-06, -9.743085545577124e-07, 1.0547480242317775e-05, -2.653130595275943e-06] 
0.04 	 [2.816921949477802e-06, 7.901489698092234e-07, -1.2645285984602683e-05, -1.2704891153569875e-06, 1.3771436906950818e-05, -3.4627327262781726e-06] 
0.045000000000000005 	 [3.564682294121546e-06, 9.992749452347738e-07, -1.6002652949986818e-05, -1.6049838815201944e-06, 1.7422500078967396e-05, -4.3788204871497705e-06] 
0.05 	 [4.4001737690146925e-06, 1.2326280613983442e-06, -1.9754241307512466e-05, -1.9773520641974685e-06, 2.149963827668966e-05, -5.400846735115206e-06] 
0.055 	 [5.323316158878377e-06, 1.490083209931825e-06, -2.3899797144899537e-05, -2.387101259937463e-06, 2.6001699495403763e-05, -6.528200459710032e-06] 
0.060000000000000005 	 [6.334020906550997e-06, 1.7715024047681993e-06, -2.8439040487160394e-05, -2.8336873968970444e-06, 3.09274110024127e-05, -7.760206430174055e-06] 
0.065 	 [7.4321914678154855e-06, 2.0767368261731534e-06, -3.337166877620534e-05, -3.316513561169021e-06, 3.627537432981942e-05, -9.096120286489207e-06] 
0.07 	 [8.61771336302386e-06, 2.4056546319428662e-06, -3.869736294315196e-05, -3.834938630931095e-06, 4.204405745888984e-05, -1.0535123879773511e-05] 
0.075 	 [9.890443810833816e-06, 2.758075837938634e-06, -4.44157047243543e-05, -4.388245043285277e-06, 4.823182660207426e-05, -1.2076396482540996e-05] 
0.08 	 [1.1250244385863084e-05, 3.13381353278519e-06, -5.052627749163596e-05, -4.975712370514085e-06, 5.483695540331457e-05, -1.3719023459368707e-05] 
0.085 	 [1.2696978954562788e-05, 3.532670674322169e-06, -5.702866632684156e-05, -5.596556505615968e-06, 6.185759485644038e-05, -1.5462021652590252e-05] 
0.09000000000000001 	 [1.4230501527823236e-05, 3.95443625833547e-06, -6.392242705466344e-05, -6.2499349675615434e-06, 6.929176865355657e-05, -1.7304344417101714e-05] 
0.095 	 [1.58506550830273e-05, 4.398889619006141e-06, -7.120708706465084e-05, -6.9349541583774155e-06, 7.713738206083232e-05, -1.9244885539781986e-05] 
0.1 	 [1.7557262735778956e-05, 4.865816413679447e-06, -7.88821413673646e-05, -7.650677092074787e-06, 8.539222800607593e-05, -2.1282488695872903e-05] 
0.10500000000000001 	 [1.9350152492991768e-05, 5.35496500664312e-06, -8.694706372519567e-05, -8.39610492164855e-06, 9.405396419781553e-05, -2.341591305032864e-05] 
