      0.00000000e+00       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01
      5.00000000e-03       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99999902e-01       5.00000000e-01       5.00000340e-01       5.00000000e-01       4.99999432e-01       5.00000000e-01       5.00000327e-01       5.00000000e-01
      1.00000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99999608e-01       5.00000000e-01       5.00001359e-01       5.00000000e-01       4.99997727e-01       5.00000000e-01       5.00001307e-01       5.00000000e-01
      1.50000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99999117e-01       5.00000000e-01       5.00003058e-01       5.00000000e-01       4.99994885e-01       5.00000000e-01       5.00002940e-01       5.00000000e-01
      2.00000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99998431e-01       5.00000000e-01       5.00005436e-01       5.00000000e-01       4.99990908e-01       5.00000000e-01       5.00005225e-01       5.00000000e-01
      2.50000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99997548e-01       5.00000000e-01       5.00008492e-01       5.00000000e-01       4.99985797e-01       5.00000000e-01       5.00008164e-01       5.00000000e-01
      3.00000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99996470e-01       5.00000000e-01       5.00012227e-01       5.00000000e-01       4.99979551e-01       5.00000000e-01       5.00011754e-01       5.00000000e-01
      3.50000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99995197e-01       5.00000000e-01       5.00016639e-01       5.00000000e-01       4.99972173e-01       5.00000000e-01       5.00015995e-01       5.00000000e-01
      4.00000000e-02       5.00000000e-01       5.00000000e-01       5.00000000e-01       5.00000000e-01       4.99993729e-01       5.00000000e-01       5.00021728e-01       5.00000000e-01       4.99963664e-01       5.00000000e-01       5.00020887e-01       5.00000000e-01
      4.50000000e-02       4.99999999e-01       5.00000000e-01       4.99999999e-01       5.00000000e-01       4.99992065e-01       5.00000000e-01       5.00027492e-01       5.00000000e-01       4.99954027e-01       5.00000000e-01       5.00026428e-01       5.00000000e-01
      5.00000000e-02       4.99999999e-01       5.00000000e-01       4.99999999e-01       5.00000000e-01       4.99990207e-01       5.00000000e-01       5.00033931e-01       5.00000000e-01       4.99943262e-01       5.00000000e-01       5.00032618e-01       5.00000000e-01
      5.50000000e-02       4.99999999e-01       5.00000000e-01       4.99999998e-01       5.00000000e-01       4.99988155e-01       5.00000000e-01       5.00041044e-01       5.00000000e-01       4.99931373e-01       5.00000000e-01       5.00039456e-01       5.00000000e-01
      6.00000000e-02       4.99999998e-01       5.00000000e-01       4.99999998e-01       5.00000000e-01       4.99985910e-01       5.00000000e-01       5.00048829e-01       5.00000000e-01       4.99918361e-01       5.00000000e-01       5.00046940e-01       5.00000000e-01
      6.50000000e-02       4.99999998e-01       5.00000000e-01       4.99999997e-01       5.00000000e-01       4.99983471e-01       5.00000000e-01       5.00057285e-01       5.00000000e-01       4.99904230e-01       5.00000000e-01       5.00055069e-01       5.00000000e-01
      7.00000000e-02       4.99999997e-01       5.00000000e-01       4.99999995e-01       5.00000000e-01       4.99980840e-01       5.00000000e-01       5.00066410e-01       5.00000000e-01       4.99888983e-01       5.00000000e-01       5.00063841e-01       5.00000000e-01
      7.50000000e-02       4.99999996e-01       5.00000000e-01       4.99999994e-01       5.00000000e-01       4.99978016e-01       5.00000000e-01       5.00076203e-01       5.00000000e-01       4.99872622e-01       5.00000000e-01       5.00073255e-01       5.00000000e-01
      8.00000000e-02       4.99999995e-01       5.00000000e-01       4.99999992e-01       5.00000000e-01       4.99975002e-01       5.00000000e-01       5.00086661e-01       5.00000000e-01       4.99855152e-01       5.00000000e-01       5.00083309e-01       5.00000000e-01
      8.50000000e-02       4.99999993e-01       5.00000000e-01       4.99999990e-01       5.00000000e-01       4.99971796e-01       5.00000000e-01       5.00097784e-01       5.00000000e-01       4.99836576e-01       5.00000000e-01       5.00094002e-01       5.00000000e-01
      9.00000000e-02       4.99999992e-01       5.00000000e-01       4.99999987e-01       5.00000000e-01       4.99968401e-01       5.00000000e-01       5.00109569e-01       5.00000000e-01       4.99816898e-01       5.00000000e-01       5.00105332e-01       5.00000000e-01
      9.50000000e-02       4.99999990e-01       5.00000000e-01       4.99999984e-01       5.00000000e-01       4.99964816e-01       5.00000000e-01       5.00122013e-01       5.00000000e-01       4.99796122e-01       5.00000000e-01       5.00117296e-01       5.00000000e-01
      1.00000000e-01       4.99999987e-01       5.00000000e-01       4.99999981e-01       5.00000000e-01       4.99961043e-01       5.00000000e-01       5.00135116e-01       5.00000000e-01       4.99774252e-01       5.00000000e-01       5.00129892e-01       5.00000000e-01
      1.05000000e-01       4.99999985e-01       5.00000000e-01       4.99999977e-01       5.00000000e-01       4.99957082e-01       5.00000000e-01       5.00148873e-01       5.00000000e-01       4.99751294e-01       5.00000000e-01       5.00143119e-01       5.00000000e-01
      1.10000000e-01       4.99999981e-01       5.00000000e-01       4.99999972e-01       5.00000000e-01       4.99952934e-01       5.00000000e-01       5.00163284e-01       5.00000000e-01       4.99727252e-01       5.00000000e-01       5.00156973e-01       5.00000000e-01
